Date,Month,Year,Neighborhood,Street,NumberOfRooms,Floor,Size,Apartment_Price
24/03/2021,3,2021,Rambam,TsadiGimelBanot,3,1,67,1450000
25/03/2021,3,2021,Rambam,Herzl,3,3,50,1150000
25/03/2021,3,2021,NeotAshalim,HaGitit,3,1,85,1950000
25/03/2021,3,2021,Rambam,MordekhaiMotelehRosenstein,5,3,114,2650000
29/03/2021,3,2021,Rambam,AhadHaAm,3,2,66,1380000
29/03/2021,3,2021,NeotAshalim,HaKinor,4,4,91,2030000
29/03/2021,3,2021,NeotAshalim,HaTof,2,8,44,1600000
29/03/2021,3,2021,Rambam,HaKovesh,3,2,64,1430000
30/03/2021,3,2021,Rambam,Rashi,3,1,92,1850000
31/03/2021,3,2021,Rambam,HaGdudHaivri,4,1,71,1611000
03/04/2021,4,2021,NeotAshalim,HaPsanter,4,6,91,1925000
05/04/2021,4,2021,Rambam,HaGdudHaivri,4,2,84,1650000
07/04/2021,4,2021,Rambam,DavidAlroi,3,1,48,1230000
08/04/2021,4,2021,Rambam,HaGdudHaivri,4,1,97,1550000
08/04/2021,4,2021,Rambam,Dror,3,1,88,1500000
11/04/2021,4,2021,Rambam,YehudaLeib,3,4,67,1300000
11/04/2021,4,2021,NeotShikma,HaRavGoren,4,2,92,2050000
11/04/2021,4,2021,Rambam,Abarbanel,4,2,87,1780000
12/04/2021,4,2021,Rambam,YosefHaLevi,4,4,126,1980000
13/04/2021,4,2021,Rambam,Dror,4,1,94,1550000
13/04/2021,4,2021,Rambam,DavidAlroi,3,4,48,1255000
13/04/2021,4,2021,Rambam,ShlomoEliraz,5,15,139,2450000
16/04/2021,4,2021,PrasNovel,MaagalAshalom,4,10,95,2500000
16/04/2021,4,2021,NeotShikma,HaRabimiLiubavich,4,2,85,1970000
18/04/2021,4,2021,Rambam,YehudaHalevi,3,4,65,1250000
18/04/2021,4,2021,Rambam,Dror,3,2,67,1570000
18/04/2021,4,2021,Rambam,BeitYosef,4,6,95,1880000
18/04/2021,4,2021,Rambam,ShlomoEliraz,4,2,109,2155000
19/04/2021,4,2021,Rambam,RabbiYosefKaro,4,2,86,1650000
19/04/2021,4,2021,Rambam,HaAhimSuleiman,4,3,93,2410000
20/04/2021,4,2021,Rambam,MordekhaiMotelehRosenstein,5,1,110,2170000
20/04/2021,4,2021,NeotShikma,HaRashba,5,4,113,2450000
20/04/2021,4,2021,Rambam,HaRavUziel,3,1,74,1650000
20/04/2021,4,2021,Rambam,HaMeyasedim,4,1,85,1770000
21/04/2021,4,2021,NeotAshalim,HaGitit,4,4,85,1920000
21/04/2021,4,2021,NeotShikma,Rival,4,10,95,2150000
23/04/2021,4,2021,Rambam,Rashi,4,1,84,1600000
25/04/2021,4,2021,NeotShikma,Rival,4,8,97,1900000
25/04/2021,4,2021,Rambam,BeitYosef,4,1,80,1530000
25/04/2021,4,2021,NeotAshalim,HaOrgan,4,2,93,2220000
26/04/2021,4,2021,NeotShikma,HaRavNeriya,2,1,41,1470000
26/04/2021,4,2021,Rambam,DavidHaReuveni,4,1,83,1520000
27/04/2021,4,2021,Rambam,Margolin,4,2,92,1650000
27/04/2021,4,2021,Rambam,YehudaHalevi,3,3,59,1472000
28/04/2021,4,2021,Rambam,Abarbanel,4,8,98,1770000
28/04/2021,4,2021,NeotShikma,HaRabimiLiubavich,3,2,65,1673000
28/04/2021,4,2021,Rambam,StephenWise,4,1,79,1550000
28/04/2021,4,2021,Rambam,Givati,4,2,85,1850000
29/04/2021,4,2021,Rambam,YehudaLeib,3,4,57,1160000
29/04/2021,4,2021,Rambam,Betsalel,3,4,64,1350000
02/05/2021,5,2021,Rambam,HazonIsh,4,3,93,1550000
02/05/2021,5,2021,NeotAshalim,HaUgav,4,1,100,2125000
02/05/2021,5,2021,Rambam,HaHafetsHaim,4,2,84,1760000
02/05/2021,5,2021,Rambam,Zadal,3,4,92,2150000
03/05/2021,5,2021,Rambam,BeitYosef,4,1,78,1500000
03/05/2021,5,2021,Rambam,ShlomoEliraz,4,15,109,2080000
03/05/2021,5,2021,NeotAshalim,HaMapuhit,3,1,69,1830000
04/05/2021,5,2021,Rambam,HaGdudHaivri,4,4,77,1455000
04/05/2021,5,2021,Rambam,ShlomoEliraz,4,18,109,1950000
04/05/2021,5,2021,Rambam,Rashi,5,6,103,1865000
04/05/2021,5,2021,Rambam,Dror,3,3,56,1350000
05/05/2021,5,2021,NeotShikma,HaRashba,4,2,70,1750000
05/05/2021,5,2021,NeotAshalim,HaTizmoret,3,4,65,1800000
05/05/2021,5,2021,Rambam,Fishelzon,3,4,57,1530000
06/05/2021,5,2021,Rambam,Abarbanel,3,6,79,1530000
09/05/2021,5,2021,PrasNovel,MaagalAshalom,4,6,97,2400000
10/05/2021,5,2021,Rambam,ShlomoEliraz,5,10,138,2375000
11/05/2021,5,2021,Rambam,Dror,3,1,64,1527000
11/05/2021,5,2021,Rambam,Dror,2,1,57,1410000
11/05/2021,5,2021,Rambam,Margolin,3,1,63,1500000
12/05/2021,5,2021,NeotShikma,HaRashba,5,2,108,2240000
12/05/2021,5,2021,Rambam,HaRavKuk,3,3,64,1460000
12/05/2021,5,2021,Rambam,YehudaHalevi,3,4,48,1358000
12/05/2021,5,2021,Rambam,HaHafetsHaim,3,2,72,1565000
12/05/2021,5,2021,NeotShikma,Alkabets,5,8,110,2570000
13/05/2021,5,2021,Rambam,Tarmav,4,6,101,1585000
18/05/2021,5,2021,Rambam,AhadHaAm,3,4,58,1350000
18/05/2021,5,2021,Rambam,HaAhimSuleiman,5,11,103,2325000
19/05/2021,5,2021,NeotShikma,Kapah,4,8,90,2270000
19/05/2021,5,2021,Rambam,Alkalai,5,4,122,2460000
21/05/2021,5,2021,NeotShikma,Rival,4,7,114,2300000
23/05/2021,5,2021,NeotAshalim,HaPsanter,4,1,91,1830000
23/05/2021,5,2021,Rambam,Betsalel,3,3,63,1393000
23/05/2021,5,2021,Rambam,YehudaLeib,3,4,68,1440000
23/05/2021,5,2021,Rambam,Habad,3,1,58,1440000
24/05/2021,5,2021,NeotShikma,Rival,5,10,122,2350000
24/05/2021,5,2021,Rambam,ItamarBenAvi,4,1,69,1600000
25/05/2021,5,2021,Rambam,Dror,4,6,86,1750000
25/05/2021,5,2021,NeotShikma,HaNagid,6,4,119,2820000
26/05/2021,5,2021,NeotShikma,HaNagid,3,3,65,1515000
26/05/2021,5,2021,Rambam,Dror,3,2,65,1484000
26/05/2021,5,2021,Rambam,Abarbanel,4,2,89,1660000
27/05/2021,5,2021,Rambam,Jerusalem,3,2,61,1051000
27/05/2021,5,2021,Rambam,YehudaLeib,3,3,79,1390000
27/05/2021,5,2021,Rambam,ItamarBenAvi,4,4,111,1850000
27/05/2021,5,2021,NeotShikma,BenSaruq,4,9,70,1842000
27/05/2021,5,2021,Rambam,YosefHaLevi,4,5,120,2080000
28/05/2021,5,2021,Rambam,Dror,4,1,81,1695000
28/05/2021,5,2021,NeotShikma,HaRavGoren,5,5,121,2625000
28/05/2021,5,2021,Rambam,Abarbanel,4,5,77,1750000
30/05/2021,5,2021,Rambam,Vitkin,3,4,68,1430000
31/05/2021,5,2021,Rambam,DavidHaReuveni,4,7,88,1940000
01/06/2021,6,2021,Rambam,Rashi,3,1,92,1820000
02/06/2021,6,2021,NeotShikma,HaNagid,3,9,69,1850000
02/06/2021,6,2021,Rambam,TsadiGimelBanot,4,5,118,2150000
02/06/2021,6,2021,Rambam,Yehuda,5,3,128,2350000
03/06/2021,6,2021,Rambam,YehudaLeib,4,2,83,1525000
03/06/2021,6,2021,Rambam,YehudaHalevi,3,4,50,1280000
03/06/2021,6,2021,NeotAshalim,HaMapuhit,3,4,82,1950000
03/06/2021,6,2021,Rambam,YohananHaSandlar,3,2,73,1700000
04/06/2021,6,2021,Rambam,TsadiGimelBanot,3,3,65,1300000
04/06/2021,6,2021,Rambam,YehudaHalevi,3,3,65,1430000
06/06/2021,6,2021,Rambam,HaGdudHaivri,3,2,57,1400000
06/06/2021,6,2021,Rambam,Mohilever,3,3,74,1550000
06/06/2021,6,2021,NeotAshalim,HaTizmoret,4,9,83,2300000
06/06/2021,6,2021,NeotAshalim,HaTizmoret,5,6,127,3100000
07/06/2021,6,2021,Rambam,ShlomoEliraz,3,1,87,1800000
08/06/2021,6,2021,Rambam,TsadiGimelBanot,3,3,93,1800000
08/06/2021,6,2021,Rambam,ShlomoEliraz,4,13,109,2200000
08/06/2021,6,2021,PrasNovel,MaagalAshalom,5,10,111,2900000
08/06/2021,6,2021,Rambam,Rashi,5,5,108,2426000
09/06/2021,6,2021,Rambam,Weizbard,3,2,61,1250000
10/06/2021,6,2021,NeotShikma,AlHarizi,4,2,105,2300000
10/06/2021,6,2021,NeotAshalim,HaTizmoret,4,3,98,2450000
13/06/2021,6,2021,Rambam,ShlomoEliraz,4,21,108,2185000
14/06/2021,6,2021,Rambam,Alkalai,2,2,54,1010000
14/06/2021,6,2021,Rambam,Rashi,3,2,92,1505000
14/06/2021,6,2021,Rambam,Givati,3,5,84,1630000
15/06/2021,6,2021,Rambam,Rothschild,3,2,80,1520000
16/06/2021,6,2021,PrasNovel,MaagalAshalom,3,4,76,2150000
16/06/2021,6,2021,NeotAshalim,HaPsanter,4,4,100,2350000
16/06/2021,6,2021,Rambam,Abarbanel,2,1,53,1520000
17/06/2021,6,2021,Rambam,HaGdudHaivri,4,3,96,1690000
17/06/2021,6,2021,Rambam,TsadiGimelBanot,3,4,82,1520000
17/06/2021,6,2021,Rambam,Abarbanel,4,6,106,1820000
17/06/2021,6,2021,Rambam,HaAhimSuleiman,4,10,98,2300000
21/06/2021,6,2021,Rambam,YehudaHalevi,3,1,80,1900000
22/06/2021,6,2021,Rambam,YehudaHalevi,3,4,56,1360000
22/06/2021,6,2021,Rambam,YohananHaSandlar,3,6,68,1700000
23/06/2021,6,2021,Rambam,HaAhimSuleiman,3,4,85,1630000
23/06/2021,6,2021,Rambam,Jerusalem,3,7,64,1410000
23/06/2021,6,2021,Rambam,HaGaonMiVilna,3,2,60,1390000
24/06/2021,6,2021,Rambam,YehudaLeib,3,4,50,1140000
24/06/2021,6,2021,Rambam,Rambam,4,3,120,2050000
24/06/2021,6,2021,Rambam,YehudaHalevi,4,6,120,2870000
27/06/2021,6,2021,Rambam,Rashi,3,2,61,1450000
28/06/2021,6,2021,Rambam,Weizbard,4,1,78,1651000
28/06/2021,6,2021,Rambam,Rashi,5,5,114,2280000
28/06/2021,6,2021,Rambam,YehudaLeib,3,2,53,1467000
28/06/2021,6,2021,Rambam,Rashi,4,4,95,2130000
29/06/2021,6,2021,NeotShikma,HaRabimiLiubavich,4,1,103,2130000
29/06/2021,6,2021,Rambam,Abarbanel,3,2,62,1375000
29/06/2021,6,2021,NeotAshalim,HeHalil,4,1,88,2050000
30/06/2021,6,2021,NeotAshalim,HaTizmoret,3,7,69,1940000
01/07/2021,7,2021,Rambam,Dror,3,2,63,1490000
01/07/2021,7,2021,Rambam,Margolin,3,2,48,1320000
01/07/2021,7,2021,Rambam,Herzl,3,6,62,1547000
04/07/2021,7,2021,Rambam,HaRavKuk,4,3,91,1580000
05/07/2021,7,2021,Rambam,HaKovesh,4,3,91,1550000
06/07/2021,7,2021,PrasNovel,MaagalAshalom,4,3,89,2305000
06/07/2021,7,2021,NeotShikma,Kapah,5,9,111,2580000
06/07/2021,7,2021,Rambam,DavidHaReuveni,4,2,88,1850000
07/07/2021,7,2021,Rambam,Nordau,3,1,55,1415000
07/07/2021,7,2021,NeotAshalim,HeHalil,3,1,66,1846667
08/07/2021,7,2021,Rambam,YohananHaSandlar,3,1,81,1450000
08/07/2021,7,2021,Rambam,AhadHaAm,3,4,56,1390000
08/07/2021,7,2021,Rambam,Yehuda,3,1,66,1420000
08/07/2021,7,2021,NeotShikma,MoreshetIsrael,3,1,65,1700000
09/07/2021,7,2021,NeotAshalim,HaKlarnit,4,1,97,2240000
09/07/2021,7,2021,NeotAshalim,HaTizmoret,4,6,90,2450000
11/07/2021,7,2021,Rambam,Alkalai,4,6,82,1635000
12/07/2021,7,2021,NeotAshalim,HaPsanter,4,2,100,2415000
12/07/2021,7,2021,NeotAshalim,HaPsanter,4,7,97,2580000
13/07/2021,7,2021,Rambam,HaRavUziel,4,3,70,1666000
14/07/2021,7,2021,Rambam,TsviFrank,3,7,73,1360000
15/07/2021,7,2021,NeotShikma,HaRashba,4,1,84,2200000
19/07/2021,7,2021,Rambam,AriehRafael,4,4,89,1310000
19/07/2021,7,2021,Rambam,KidushHaShem,4,2,84,1580000
19/07/2021,7,2021,NeotAshalim,HaGitit,3,2,67,1800000
19/07/2021,7,2021,Rambam,BenZeev,3,4,56,1450000
19/07/2021,7,2021,NeotShikma,HaRavGoren,4,2,82,2110000
19/07/2021,7,2021,Rambam,ShlomoEliraz,4,5,110,2250000
19/07/2021,7,2021,Rambam,HazonIsh,3,2,54,1550000
20/07/2021,7,2021,Rambam,TsadiGimelBanot,3,4,72,1280000
20/07/2021,7,2021,Rambam,Mohilever,3,2,68,1400000
20/07/2021,7,2021,Rambam,Veksler,2,2,45,1300000
20/07/2021,7,2021,Rambam,Rothschild,4,2,76,1720000
21/07/2021,7,2021,Rambam,Alkalai,4,6,86,1600000
21/07/2021,7,2021,Rambam,KidushHaShem,4,6,103,1850000
21/07/2021,7,2021,NeotAshalim,HeHalil,3,1,67,1990000
22/07/2021,7,2021,NeotShikma,HaRavNeriya,4,3,101,2350000
23/07/2021,7,2021,Rambam,YehudaLeib,3,2,57,1460000
25/07/2021,7,2021,NeotShikma,HaRashba,5,8,113,2535000
26/07/2021,7,2021,Rambam,HaAhimSuleiman,4,1,99,2120000
26/07/2021,7,2021,NeotShikma,HaRavNeriya,5,5,120,2725000
26/07/2021,7,2021,Rambam,Vitkin,6,4,125,2460000
27/07/2021,7,2021,Rambam,DavidHaReuveni,4,5,83,1370000
27/07/2021,7,2021,Rambam,Dror,2,3,55,1280000
27/07/2021,7,2021,Rambam,YehudaHalevi,4,2,112,1900000
28/07/2021,7,2021,Rambam,Rothschild,3,4,80,1450000
28/07/2021,7,2021,Rambam,Alkalai,4,2,83,1590000
29/07/2021,7,2021,NeotShikma,Rival,4,8,95,1800000
30/07/2021,7,2021,Rambam,Rashi,4,3,86,1605000
01/08/2021,8,2021,Rambam,Mohilever,3,3,81,1200000
01/08/2021,8,2021,NeotAshalim,HaTof,2,9,44,1650000
02/08/2021,8,2021,Rambam,YehudaHalevi,5,3,110,1860000
02/08/2021,8,2021,Rambam,Weizbard,2,4,59,1300000
02/08/2021,8,2021,NeotShikma,HaRashba,5,1,108,2320000
03/08/2021,8,2021,NeotAshalim,HaTizmoret,4,5,90,2350000
04/08/2021,8,2021,Rambam,Brandeis,4,2,99,1680000
04/08/2021,8,2021,NeotShikma,HaRashba,4,4,82,2050000
04/08/2021,8,2021,Rambam,TsadiGimelBanot,3,2,65,1470000
04/08/2021,8,2021,Rambam,YehudaHalevi,4,4,125,2255000
04/08/2021,8,2021,NeotShikma,HaNagid,4,4,106,2620000
05/08/2021,8,2021,NeotAshalim,HaOrgan,3,4,67,1750000
05/08/2021,8,2021,NeotShikma,HaRabimiLiubavich,3,2,65,1748000
05/08/2021,8,2021,Rambam,YohananHaSandlar,3,8,68,1745000
05/08/2021,8,2021,Rambam,YosefFainberg,4,5,102,2050000
08/08/2021,8,2021,Rambam,HazonIsh,3,4,75,1350000
08/08/2021,8,2021,Rambam,HazonIsh,3,4,54,1330000
09/08/2021,8,2021,Rambam,StephenWise,4,4,91,1670000
09/08/2021,8,2021,NeotShikma,BenSaruq,3,6,65,1800000
09/08/2021,8,2021,Rambam,Balfour,4,4,83,1890000
10/08/2021,8,2021,Rambam,RabbiYosefKaro,3,2,66,1470000
11/08/2021,8,2021,NeotShikma,HaRavNeriya,3,3,72,1920000
11/08/2021,8,2021,Rambam,HaKovesh,4,3,79,1620000
11/08/2021,8,2021,PrasNovel,MaagalAshalom,4,12,95,2530000
11/08/2021,8,2021,Rambam,HaGaonMiVilna,5,1,114,2200000
12/08/2021,8,2021,Rambam,Rashi,4,3,86,1585000
12/08/2021,8,2021,Rambam,HaAhimSuleiman,4,7,93,2097000
15/08/2021,8,2021,NeotShikma,HaRashba,3,2,65,1835000
15/08/2021,8,2021,Rambam,YehudaHalevi,5,4,98,2070000
16/08/2021,8,2021,Rambam,Veksler,3,2,62,1350000
16/08/2021,8,2021,NeotShikma,HaNagid,4,5,82,1960000
16/08/2021,8,2021,Rambam,Tanhum,5,7,117,2045000
16/08/2021,8,2021,Rambam,Betsalel,3,4,53,1370000
16/08/2021,8,2021,NeotAshalim,HaPsanter,3,5,64,1830000
17/08/2021,8,2021,Rambam,YehudaHalevi,4,1,129,2175000
18/08/2021,8,2021,PrasNovel,MaagalAshalom,3,1,76,1712000
18/08/2021,8,2021,Rambam,KidushHaShem,4,2,88,1510000
18/08/2021,8,2021,Rambam,HazonIsh,3,2,76,1390000
18/08/2021,8,2021,Rambam,Yehuda,3,3,66,1476000
18/08/2021,8,2021,PrasNovel,MaagalAshalom,4,10,96,2640000
18/08/2021,8,2021,Rambam,DavidAlroi,3,3,49,1400000
18/08/2021,8,2021,Rambam,YehudaHalevi,3,3,70,1855000
19/08/2021,8,2021,Rambam,EinHaKore,4,5,108,1750000
19/08/2021,8,2021,Rambam,Herzl,3,5,81,1870000
20/08/2021,8,2021,Rambam,Abarbanel,4,4,108,1600000
22/08/2021,8,2021,Rambam,Nehama,3,2,82,1580000
22/08/2021,8,2021,NeotShikma,Rival,4,6,93,2150000
23/08/2021,8,2021,Rambam,HaGdudHaivri,4,1,88,1600000
24/08/2021,8,2021,NeotAshalim,HaTof,2,9,44,1600000
24/08/2021,8,2021,Rambam,AriehRafael,4,2,89,1650000
24/08/2021,8,2021,Rambam,AriehRafael,4,3,89,1690000
25/08/2021,8,2021,PrasNovel,MaagalAshalom,3,1,79,2175000
26/08/2021,8,2021,NeotAshalim,HeHalil,4,1,84,1840000
27/08/2021,8,2021,Rambam,YehudaHalevi,4,4,88,1380000
27/08/2021,8,2021,NeotAshalim,HeHalil,3,2,66,1710000
29/08/2021,8,2021,Rambam,Weizbard,3,3,68,1450000
29/08/2021,8,2021,Rambam,YehudaHalevi,4,3,67,1590000
29/08/2021,8,2021,Rambam,HaRavUziel,4,2,67,1550000
29/08/2021,8,2021,Rambam,HaAhimSuleiman,4,13,81,2050000
29/08/2021,8,2021,Rambam,AsherLevin,2,5,67,1540000
29/08/2021,8,2021,PrasNovel,MaagalAshalom,5,8,111,3055000
30/08/2021,8,2021,Rambam,EinHaKore,3,1,89,1470000
30/08/2021,8,2021,NeotAshalim,HaKlarnit,4,1,92,2200000
31/08/2021,8,2021,NeotAshalim,HaTof,2,7,44,1740000
01/09/2021,9,2021,Rambam,Brandeis,4,2,94,1500000
02/09/2021,9,2021,Rambam,Rothschild,3,5,80,1500000
02/09/2021,9,2021,Rambam,TsadiGimelBanot,4,5,90,1780000
02/09/2021,9,2021,NeotAshalim,HeHalil,3,2,67,1830000
02/09/2021,9,2021,NeotAshalim,HaPsanter,4,3,94,2280000
02/09/2021,9,2021,Rambam,Zadal,5,6,150,3660000
05/09/2021,9,2021,Rambam,Abarbanel,4,4,108,1750000
05/09/2021,9,2021,Rambam,Nehama,3,4,55,1530000
05/09/2021,9,2021,Rambam,AhadHaAm,3,6,63,1530000
05/09/2021,9,2021,Rambam,Ahiezer,5,3,149,2300000
05/09/2021,9,2021,Rambam,HaKovesh,3,1,62,1560000
09/09/2021,9,2021,Rambam,TsadiGimelBanot,3,4,64,1550000
09/09/2021,9,2021,NeotAshalim,HaOrgan,4,2,93,2260000
12/09/2021,9,2021,NeotAshalim,HaUgav,4,1,96,2130000
12/09/2021,9,2021,Rambam,HaRavSibahi,3,2,60,1415000
12/09/2021,9,2021,Rambam,ShlomoEliraz,3,7,86,1820000
13/09/2021,9,2021,NeotAshalim,HaTizmoret,4,9,83,2300000
14/09/2021,9,2021,Rambam,HaGdudHaivri,4,3,76,1450000
14/09/2021,9,2021,Rambam,TsadiGimelBanot,4,1,108,2160000
19/09/2021,9,2021,Rambam,HazonIsh,3,1,86,1350000
19/09/2021,9,2021,Rambam,YehudaHalevi,5,2,115,1880000
19/09/2021,9,2021,Rambam,Vitkin,3,1,80,1570000
19/09/2021,9,2021,Rambam,EinHaKore,3,4,45,1300000
19/09/2021,9,2021,NeotShikma,HaNagid,4,3,106,2550000
20/09/2021,9,2021,Rambam,ShlomoEliraz,4,20,110,2420000
22/09/2021,9,2021,Rambam,Rambam,4,2,84,1850000
26/09/2021,9,2021,Rambam,ItamarBenAvi,3,3,59,1500000
29/09/2021,9,2021,NeotShikma,HaNagid,4,8,104,2250000
30/09/2021,9,2021,Rambam,YohananHaSandlar,3,1,73,1450000
03/10/2021,10,2021,Rambam,HaRavSibahi,3,1,65,1300000
03/10/2021,10,2021,Rambam,HaGdudHaivri,3,1,66,1480000
03/10/2021,10,2021,Rambam,EinHaKore,3,1,62,1580000
05/10/2021,10,2021,Rambam,Dror,3,4,66,1625000
05/10/2021,10,2021,PrasNovel,MaagalAshalom,3,4,76,2656000
06/10/2021,10,2021,Rambam,HaGdudHaivri,5,1,95,1860000
06/10/2021,10,2021,Rambam,Ahiezer,3,3,78,1500000
07/10/2021,10,2021,Rambam,Alkalai,4,2,71,1670000
08/10/2021,10,2021,PrasNovel,MaagalAshalom,4,1,89,2450000
08/10/2021,10,2021,NeotShikma,HaRashba,3,10,70,2270000
10/10/2021,10,2021,Rambam,YehudaHalevi,3,4,48,1125000
10/10/2021,10,2021,NeotAshalim,HeHalil,4,2,67,1855000
10/10/2021,10,2021,NeotAshalim,HaTizmoret,3,1,65,1870000
11/10/2021,10,2021,Rambam,DavidAlroi,3,1,48,1300000
11/10/2021,10,2021,Rambam,Nordau,3,1,54,1500000
12/10/2021,10,2021,Rambam,MosheMizrahi,4,1,78,1495000
12/10/2021,10,2021,Rambam,YehudaLeib,3,1,70,1435000
12/10/2021,10,2021,Rambam,Yehuda,3,2,66,1500000
13/10/2021,10,2021,Rambam,HaRavKuk,4,1,73,1590000
13/10/2021,10,2021,Rambam,Dror,4,3,69,1600000
13/10/2021,10,2021,Rambam,DavidAlroi,3,4,48,1400000
14/10/2021,10,2021,Rambam,Mohilever,2,2,57,1335000
17/10/2021,10,2021,NeotAshalim,HeHalil,4,1,84,1850000
17/10/2021,10,2021,NeotShikma,HaRashba,3,5,65,1800000
17/10/2021,10,2021,PrasNovel,MaagalAshalom,4,10,94,2830000
18/10/2021,10,2021,Rambam,Dror,3,6,85,1600000
18/10/2021,10,2021,NeotShikma,HaRashba,4,2,96,2100000
18/10/2021,10,2021,NeotShikma,HaRashba,4,6,82,2030000
18/10/2021,10,2021,Rambam,HaGdudHaivri,3,3,63,1490000
18/10/2021,10,2021,PrasNovel,MaagalAshalom,5,9,106,2800000
19/10/2021,10,2021,NeotShikma,BenSaruq,5,9,128,2710000
20/10/2021,10,2021,NeotShikma,Rival,4,5,101,2460000
21/10/2021,10,2021,Rambam,Heissman,3,4,64,1390000
21/10/2021,10,2021,NeotShikma,HaRashba,5,4,108,2500000
21/10/2021,10,2021,NeotShikma,Kapah,5,3,117,2875000
24/10/2021,10,2021,NeotAshalim,HaKinor,3,3,66,1800000
24/10/2021,10,2021,NeotAshalim,HaMapuhit,3,3,83,2100000
24/10/2021,10,2021,NeotShikma,HaRavNeriya,6,4,141,3800000
25/10/2021,10,2021,Rambam,DavidSenior,3,2,59,1414000
25/10/2021,10,2021,Rambam,HaRavHerzog,4,1,67,1680000
26/10/2021,10,2021,Rambam,Margolin,3,3,63,1300000
26/10/2021,10,2021,Rambam,AhadHaAm,3,3,66,1390000
26/10/2021,10,2021,Rambam,TsadiGimelBanot,4,4,82,1680000
26/10/2021,10,2021,Rambam,Abarbanel,4,7,90,1800000
26/10/2021,10,2021,Rambam,BeitYosef,4,5,98,2000000
26/10/2021,10,2021,Rambam,YehudaLeib,3,3,53,1580000
27/10/2021,10,2021,Rambam,ShlomoEliraz,5,7,139,2770000
28/10/2021,10,2021,Rambam,YehudaHalevi,4,2,67,1350000
28/10/2021,10,2021,Rambam,YehudaHalevi,4,1,90,1850000
29/10/2021,10,2021,Rambam,Rashi,4,3,101,1650000
31/10/2021,10,2021,Rambam,YehudaHalevi,3,4,60,1200000
31/10/2021,10,2021,Rambam,DavidAlroi,3,3,51,1100000
31/10/2021,10,2021,NeotAshalim,HaTizmoret,3,5,70,1725000
31/10/2021,10,2021,Rambam,DavidAlroi,3,2,49,1200000
31/10/2021,10,2021,Rambam,TsadiGimelBanot,3,3,82,1550000
31/10/2021,10,2021,NeotShikma,HaShiraHaIvrit,3,3,65,1790000
31/10/2021,10,2021,Rambam,Rambam,4,3,82,1950000
01/11/2021,11,2021,Rambam,Rashi,3,1,59,1417000
01/11/2021,11,2021,NeotAshalim,HaTizmoret,4,4,90,2470000
02/11/2021,11,2021,Rambam,YehudaHalevi,4,3,98,1550000
02/11/2021,11,2021,Rambam,KidushHaShem,4,1,93,1670000
02/11/2021,11,2021,NeotShikma,Rival,5,10,115,2660000
03/11/2021,11,2021,Rambam,Nehama,2,1,63,1450000
03/11/2021,11,2021,Rambam,Balfour,3,4,81,1624000
03/11/2021,11,2021,Rambam,KidushHaShem,4,3,99,1960000
03/11/2021,11,2021,NeotShikma,HaRavGoren,4,4,89,2580000
04/11/2021,11,2021,Rambam,HaRavBruk,4,1,99,1782000
04/11/2021,11,2021,Rambam,Nordau,3,4,67,1550000
04/11/2021,11,2021,Rambam,HaKovesh,4,1,91,1730000
04/11/2021,11,2021,Rambam,Rambam,5,2,102,2045000
04/11/2021,11,2021,NeotAshalim,HaGitit,4,1,85,2150000
04/11/2021,11,2021,Rambam,Rashi,4,1,95,2010000
05/11/2021,11,2021,Rambam,Nordau,3,3,62,1375000
06/11/2021,11,2021,Rambam,YehudaLeib,2.5,3,64,1350000
07/11/2021,11,2021,Rambam,HaKovesh,5,5,132,1860000
07/11/2021,11,2021,NeotShikma,HaRavNeriya,2,1,41,1530000
07/11/2021,11,2021,NeotAshalim,HaTizmoret,5,3,112,2470000
08/11/2021,11,2021,Rambam,Abarbanel,5,3,107,1560000
08/11/2021,11,2021,NeotShikma,HaRabimiLiubavich,4,2,85,2000000
08/11/2021,11,2021,Rambam,HazonIsh,3,3,54,1400000
08/11/2021,11,2021,Rambam,DavidAlroi,3,1,49,1415000
09/11/2021,11,2021,NeotShikma,HaRashba,4,4,96,1910000
09/11/2021,11,2021,NeotShikma,HaRabimiLiubavich,4,2,85,2100000
09/11/2021,11,2021,NeotAshalim,HeHalil,3,2,70,2740000
10/11/2021,11,2021,Rambam,Ahiezer,3,2,68,1470000
11/11/2021,11,2021,Rambam,Abarbanel,4,1,86,1870000
11/11/2021,11,2021,Rambam,Tanhum,5,5,121,2650000
14/11/2021,11,2021,Rambam,ShlomoEliraz,5,18,137,2550000
14/11/2021,11,2021,NeotShikma,Kapah,3,5,71,2020000
15/11/2021,11,2021,Rambam,HaAhimSuleiman,3,1,78,1760000
15/11/2021,11,2021,Rambam,Jerusalem,2,1,52,1250000
15/11/2021,11,2021,Rambam,Jerusalem,3,2,69,1500000
16/11/2021,11,2021,Rambam,Jerusalem,4,4,71,1515000
16/11/2021,11,2021,NeotShikma,HaRashba,4,4,70,1955000
16/11/2021,11,2021,NeotShikma,Rival,3,1,73,1900000
16/11/2021,11,2021,Rambam,Rashi,3,1,61,1495000
16/11/2021,11,2021,PrasNovel,MaagalAshalom,4,5,89,2550000
17/11/2021,11,2021,NeotAshalim,HaTizmoret,4,4,104,2400000
18/11/2021,11,2021,Rambam,HaGdudHaivri,4,3,79,1650000
18/11/2021,11,2021,Rambam,DavidSenior,4,4,79,1860000
